time,VDD_IN,VDD_GPU,VDD_CPU,temp0,temp1,temp2
2026-04-29T21:15:58.795252,2.905,0.168,0.715,49.5,41.0,40.5
2026-04-29T21:15:59.301886,2.905,0.168,0.798,49.5,41.5,40.5
2026-04-29T21:15:59.808629,2.905,0.168,0.715,49.5,41.0,40.5
2026-04-29T21:16:00.314970,2.905,0.168,0.756,49.5,41.0,40.0
2026-04-29T21:16:00.821891,2.905,0.168,0.758,50.0,41.0,41.0
2026-04-29T21:16:01.328419,2.905,0.168,0.715,49.5,41.5,40.5
2026-04-29T21:16:01.835008,2.905,0.168,0.758,49.5,41.0,40.5
2026-04-29T21:16:02.341855,2.947,0.168,0.758,49.5,41.0,40.5
2026-04-29T21:16:02.848219,2.863,0.168,0.758,49.0,41.0,40.0
2026-04-29T21:16:03.355146,2.867,0.168,0.715,49.5,41.0,40.0
2026-04-29T21:16:03.861573,2.905,0.168,0.715,49.5,41.0,40.5
2026-04-29T21:16:04.368258,2.825,0.168,0.673,49.0,41.0,40.0
